city_id,feature0,feature1,feature10,feature11,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,features,img_url,location,price,star,title,url
1,1,1,0,0,0,0,0,0,0,1,0,0,"{'Dịch vụ phòng', 'Internet tốc độ miễn phí (WiFi)', 'Dịch vụ giặt là', 'Nhà hàng'}",,"3A Nui Thanh St., Ward 13, Tan Binh District Thành phố Hồ Chí Minh 700000, Việt Nam",250.000₫ - 409.091₫,,Nui Thanh Hotel,https://www.tripadvisor.com.vn//Hotel_Review-g293925-d3221450-Reviews-Nui_Thanh_Hotel-Ho_Chi_Minh_City.html
1,1,1,0,0,0,0,0,0,0,1,0,0,"{'Internet tốc độ miễn phí (WiFi)', 'Điều hòa nhiệt độ', 'Dịch vụ giặt là', 'Nhà hàng', 'Dịch vụ phòng'}",https://media-cdn.tripadvisor.com/media/photo-s/0c/6f/e9/ae/20160805-082835-largejpg.jpg,"12D, CMT8, Ben Thanh Ward District 1 Thành phố Hồ Chí Minh 0084, Việt Nam",,Khách sạn 3 sao,Saigon Royal Hotel,https://www.tripadvisor.com.vn//Hotel_Review-g293925-d667771-Reviews-Saigon_Royal_Hotel-Ho_Chi_Minh_City.html
1,0,1,0,0,0,0,0,0,1,0,0,0,"{'Internet tốc độ miễn phí (WiFi)', 'Đỗ xe miễn phí', 'Dịch vụ giặt khô', 'Điều hòa nhiệt độ', 'Tủ lạnh trong phòng', 'Dịch vụ phòng', 'Các hoạt động cho trẻ em (Phù hợp với trẻ em / gia đình)', 'Lò vi sóng', 'Tự giặt là', 'Dịch vụ xe buýt đưa đón', 'Trông trẻ'}",https://media-cdn.tripadvisor.com/media/photo-s/0c/55/eb/9e/getlstd-property-photo.jpg,"05, Đường số 2, Hoàng Quốc Việt, Quận 7 Khu Dân Cư Phú Mỹ Thành phố Hồ Chí Minh, Việt Nam",568.182₫ - 750.000₫,,Căn Hộ Casa Bella,https://www.tripadvisor.com.vn//Hotel_Review-g293925-d12231847-Reviews-Casa_Bella_Serviced_Apartment-Ho_Chi_Minh_City.html
1,0,1,0,0,0,0,0,0,0,1,1,1,"{'Internet tốc độ miễn phí (WiFi)', 'Điều hòa nhiệt độ', 'Tủ lạnh trong phòng', 'Dịch vụ giặt là', 'Nhân viên đa ngôn ngữ', 'Nhân viên hỗ trợ khách', 'Dịch vụ phòng', 'Lò vi sóng', 'Đỗ xe miễn phí'}",https://media-cdn.tripadvisor.com/media/photo-s/12/22/c1/16/getlstd-property-photo.jpg,"11 Hoàng Sa Phường Đa Kao, Quận 1 Thành phố Hồ Chí Minh 700000, Việt Nam",295.455₫ - 431.818₫,,iHome Homestay,https://www.tripadvisor.com.vn//Hotel_Review-g293925-d13576912-Reviews-IHome_Homestay-Ho_Chi_Minh_City.html
1,0,1,0,0,0,0,0,0,0,0,0,0,"{'Internet tốc độ miễn phí (WiFi)', 'Điều hòa nhiệt độ'}",https://media-cdn.tripadvisor.com/media/photo-s/07/9d/e7/8c/ok.jpg,"40/10 Bui Vien Street Thành phố Hồ Chí Minh 70000, Việt Nam",,,Linh Guest House,https://www.tripadvisor.com.vn//Hotel_Review-g293925-d2049073-Reviews-Linh_Guest_House-Ho_Chi_Minh_City.html
1,1,1,1,1,1,0,1,1,1,1,1,1,"{'Tủ lạnh trong phòng', 'Dịch vụ giặt là', 'Nhân viên đa ngôn ngữ', 'Các hoạt động cho trẻ em (Phù hợp với trẻ em / gia đình)', 'Trung tâm thương mại có truy cập Internet', 'Bể bơi', 'Nhà hàng', 'Bao gồm bữa sáng', 'Dịch vụ phòng', 'Bồn tắm nước nóng', 'Trông trẻ', 'Internet tốc độ miễn phí (WiFi)', 'Dịch vụ giặt khô', 'Điều hòa nhiệt độ', 'Spa', 'Nhân viên hỗ trợ khách', 'Phòng hội thảo', 'Phòng họp', 'Tự giặt là', 'Lò vi sóng', 'Dịch vụ xe buýt đưa đón', 'Bể bơi ngoài trời', 'Bao gồm bữa sáng', 'Trung tâm thể dục thẩm mỹ', 'Xe đưa đón đến sân bay', 'Phòng yến tiệc', 'Quầy bar/Phòng khách', 'Quầy bar mini', 'Đỗ xe miễn phí'}",https://media-cdn.tripadvisor.com/media/photo-s/01/e1/c0/ff/general-view.jpg,"1057 Binh Quoi Street Ward 28, Binh Thanh district Thành phố Hồ Chí Minh 700000, Việt Nam",1.886.364₫ - 3.068.182₫,Khách sạn 4 sao,Saigon Domaine Luxury Residences,https://www.tripadvisor.com.vn//Hotel_Review-g293925-d608063-Reviews-Saigon_Domaine_Luxury_Residences-Ho_Chi_Minh_City.html
1,1,1,0,0,1,0,1,0,1,1,1,0,"{'Internet tốc độ miễn phí (WiFi)', 'Dịch vụ giặt khô', 'Điều hòa nhiệt độ', 'Tủ lạnh trong phòng', 'Dịch vụ giặt là', 'Nhà hàng', 'Nhân viên hỗ trợ khách', 'Dịch vụ phòng', 'Các hoạt động cho trẻ em (Phù hợp với trẻ em / gia đình)', 'Xe đưa đón đến sân bay', 'Quầy bar mini', 'Dịch vụ xe buýt đưa đón', 'Trông trẻ'}",https://media-cdn.tripadvisor.com/media/photo-s/09/e4/e8/e0/hotel-est-ferme-depuis.jpg,"330 - 332 Võ Văn Tần, P.2, Q.3 Thành phố Hồ Chí Minh 70000, Việt Nam",568.182₫ - 1.477.273₫,Khách sạn 3 sao,Golden Lotus Hotel,https://www.tripadvisor.com.vn//Hotel_Review-g293925-d6772284-Reviews-Golden_Lotus_Hotel-Ho_Chi_Minh_City.html
1,1,1,0,0,1,0,0,1,1,1,1,1,"{'Internet tốc độ miễn phí (WiFi)', 'Dịch vụ giặt khô', 'Điều hòa nhiệt độ', 'Dịch vụ giặt là', 'Nhà hàng', 'Nhân viên đa ngôn ngữ', 'Bao gồm bữa sáng', 'Dịch vụ phòng', 'Trung tâm thể dục thẩm mỹ', 'Trung tâm thương mại có truy cập Internet', 'Nhân viên hỗ trợ khách', 'Quầy bar/Phòng khách', 'Phòng họp', 'Tự giặt là', 'Quầy bar mini'}",https://media-cdn.tripadvisor.com/media/photo-s/0d/ab/e0/fc/photo0jpg.jpg,"136 Bui Thi Xuan Street, District 1 Thành phố Hồ Chí Minh 70000, Việt Nam",954.545₫ - 1.431.818₫,Khách sạn 2 sao,Khách sạn Empress IMS Hồ Chí Minh,https://www.tripadvisor.com.vn//Hotel_Review-g293925-d306247-Reviews-Empress_Hotel_IMS_Ho_Chi_Minh-Ho_Chi_Minh_City.html
1,0,1,0,0,0,0,0,0,0,0,0,0,"{'Internet tốc độ miễn phí (WiFi)', 'Điều hòa nhiệt độ'}",https://media-cdn.tripadvisor.com/media/photo-s/0b/7d/c2/ca/photo6jpg.jpg,"9 28, Bui Vien Street, Dist 1, District 1 - Pham Ngu Lao / Tay Balo Thành phố Hồ Chí Minh 70000, Việt Nam",,,Hoai Pho Hotel,https://www.tripadvisor.com.vn//Hotel_Review-g293925-d4339787-Reviews-Hoai_Pho_Hotel-Ho_Chi_Minh_City.html
1,1,1,0,0,1,0,1,1,1,1,1,1,"{'Internet tốc độ miễn phí (WiFi)', 'Dịch vụ giặt khô', 'Điều hòa nhiệt độ', 'Dịch vụ giặt là', 'Nhà hàng', 'Nhân viên đa ngôn ngữ', 'Bao gồm bữa sáng', 'Dịch vụ phòng', 'Nhân viên hỗ trợ khách', 'Xe đưa đón đến sân bay', 'Trung tâm thương mại có truy cập Internet', 'Phòng hội thảo', 'Quầy bar/Phòng khách', 'Phòng họp', 'Quầy bar mini'}",https://media-cdn.tripadvisor.com/media/oyster/500/09/ea/92/ac/suite--v9908507.jpg,"26 Thi Sach Street Ben Nghe Ward, District 1 Thành phố Hồ Chí Minh, Việt Nam",909.091₫ - 2.818.182₫,Khách sạn 3 sao,Khách sạn Asian Ruby,https://www.tripadvisor.com.vn//Hotel_Review-g293925-d1419310-Reviews-Asian_Ruby_Luxury_Hotel-Ho_Chi_Minh_City.html
